TEST ID,RULE NUMBER,CASE DESCRIPTION,CREATED_TIMESTAMP,FORM_ID,FORM_ID_SEQ,ALIEN_ID,ALIEN_SEQ,EMPLOYER_ID,COMPANYNAME_TH,COMPANYNAME_EN,BUS_TYPE_ID,JOB_DESCRIPTION,EMPLOYER_NO,"JOB ANOMALY
(ตำแหน่งงานที่จ้างมากกว่าปกติ)",MASTER_FORM_TYPE,MASTER_FORM_STATUS,VALID_UNTIL,UNNAMED: 18
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00202,1,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00203,2,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00204,3,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00205,4,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00206,5,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00207,6,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00208,7,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00209,8,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00210,9,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC17,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้าย = 20 วัน,2024-07-17 11:11:00,00026,26,00211,10,021,แกร่ง ไม่ จำกัด,"Krang Mai Co., Ltd.",19.0,กรรมกร,21152921,,MT_59,Consider request round1,2027-04-21 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00027,27,00212,1,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-22 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00027,27,00213,2,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-22 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00027,27,00214,3,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-22 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00027,27,00215,4,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-22 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00027,27,00216,5,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-22 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00027,27,00217,6,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-22 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00027,27,00218,7,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-22 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00027,27,00219,8,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-22 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00027,27,00220,9,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-22 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00221,1,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00222,2,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00223,3,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00224,4,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00225,5,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00226,6,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00227,7,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00228,8,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00229,9,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00230,10,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00231,11,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00232,12,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00233,13,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00234,14,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00235,15,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00236,16,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC18,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมาที่ ข ไม่เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-18 11:11:00,00028,28,00237,17,022,พลัง ไม่ จำกัด,"Palang Mai Co., Ltd.",18.0,กรรมกร,22152923,,MT_59,Consider request round1,2027-04-23 11:10:59.995,Normal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00238,1,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00239,2,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00240,3,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00241,4,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00242,5,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00243,6,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00244,7,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00245,8,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00246,9,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00247,10,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00248,11,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00249,12,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00250,13,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00251,14,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00252,15,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00253,16,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00029,29,00254,17,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-24 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00255,1,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00256,2,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00257,3,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00258,4,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00259,5,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00260,6,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00261,7,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00262,8,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00263,9,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00264,10,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00265,11,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00266,12,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00267,13,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00268,14,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,กรรมกร,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
TC19,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้ายน้อยกว่าหรือเท่ากับ 20 วัน,2024-07-11 11:11:00,00030,30,00269,15,023,สุดยอด ไม่ จำกัด,"Sud Yod Mai Co., Ltd.",4.0,งานทํารองเท้า,23152821,,MT_59,Consider request round1,2027-04-25 11:10:59.995,Abnormal
